dataset,seed,instance_id,tw_proxy,backend,runtime_s,model_count,semantic_pass
sudoku_4x4_v1,7,sudoku_4x4_v1_7_000,13,comp_trendy_proxy,0.0485336659476161,12,1
sudoku_4x4_v1,7,sudoku_4x4_v1_7_001,54,enum_frumpy,0.05426291702315211,8,1
sudoku_4x4_v1,7,sudoku_4x4_v1_7_001,54,enum_rewrite_frumpy,0.04923566593788564,8,1
sudoku_4x4_v1,7,sudoku_4x4_v1_7_001,54,comp_trendy_proxy,0.054297041962854564,8,1
sudoku_4x4_v1,7,sudoku_4x4_v1_7_002,13,enum_frumpy,0.044343332992866635,13,1
sudoku_4x4_v1,7,sudoku_4x4_v1_7_002,13,enum_rewrite_frumpy,0.05872412503231317,13,1
sudoku_4x4_v1,7,sudoku_4x4_v1_7_002,13,comp_trendy_proxy,0.05454662500414997,13,1
sudoku_4x4_v1,9,sudoku_4x4_v1_9_000,17,enum_frumpy,0.050424457993358374,15,1
sudoku_4x4_v1,9,sudoku_4x4_v1_9_000,17,enum_rewrite_frumpy,0.04954683396499604,15,1
sudoku_4x4_v1,9,sudoku_4x4_v1_9_000,17,comp_trendy_proxy,0.050230042077600956,15,1
sudoku_4x4_v1,9,sudoku_4x4_v1_9_001,35,enum_frumpy,0.05029720801394433,10,1
sudoku_4x4_v1,9,sudoku_4x4_v1_9_001,35,enum_rewrite_frumpy,0.05105374997947365,10,1
sudoku_4x4_v1,9,sudoku_4x4_v1_9_001,35,comp_trendy_proxy,0.05126591690350324,10,1
sudoku_4x4_v1,9,sudoku_4x4_v1_9_002,48,enum_frumpy,0.056847875006496906,15,1
sudoku_4x4_v1,9,sudoku_4x4_v1_9_002,48,enum_rewrite_frumpy,0.0506985840620473,15,1
sudoku_4x4_v1,9,sudoku_4x4_v1_9_002,48,comp_trendy_proxy,0.053442792035639286,15,1
sudoku_4x4_v1,11,sudoku_4x4_v1_11_000,48,enum_frumpy,0.04879174998495728,11,1
sudoku_4x4_v1,11,sudoku_4x4_v1_11_000,48,enum_rewrite_frumpy,0.056490249931812286,11,1
sudoku_4x4_v1,11,sudoku_4x4_v1_11_000,48,comp_trendy_proxy,0.051214167033322155,11,1
sudoku_4x4_v1,11,sudoku_4x4_v1_11_001,12,enum_frumpy,0.055011625052429736,16,1
sudoku_4x4_v1,11,sudoku_4x4_v1_11_001,12,enum_rewrite_frumpy,0.0502423329744488,16,1
sudoku_4x4_v1,11,sudoku_4x4_v1_11_001,12,comp_trendy_proxy,0.0582329579629004,16,1
sudoku_4x4_v1,11,sudoku_4x4_v1_11_002,18,enum_frumpy,0.05267966608516872,15,1
sudoku_4x4_v1,11,sudoku_4x4_v1_11_002,18,enum_rewrite_frumpy,0.05097541701979935,15,1
sudoku_4x4_v1,11,sudoku_4x4_v1_11_002,18,comp_trendy_proxy,0.05832124990411103,15,1
formula_eval_v1,3,formula_eval_v1_3_000,47,enum_frumpy,0.05181808304041624,10,1
formula_eval_v1,3,formula_eval_v1_3_000,47,enum_rewrite_frumpy,0.050816542003303766,10,1
formula_eval_v1,3,formula_eval_v1_3_000,47,comp_trendy_proxy,0.05030212493147701,10,1
formula_eval_v1,3,formula_eval_v1_3_001,55,enum_frumpy,0.049181792070157826,10,1
formula_eval_v1,3,formula_eval_v1_3_001,55,enum_rewrite_frumpy,0.052945374976843596,10,1
formula_eval_v1,3,formula_eval_v1_3_001,55,comp_trendy_proxy,0.05132912495173514,10,1
formula_eval_v1,3,formula_eval_v1_3_002,35,enum_frumpy,0.06258174998220056,8,1
formula_eval_v1,3,formula_eval_v1_3_002,35,enum_rewrite_frumpy,0.05645558296237141,8,1
formula_eval_v1,3,formula_eval_v1_3_002,35,comp_trendy_proxy,0.04975820903200656,8,1
formula_eval_v1,5,formula_eval_v1_5_000,15,enum_frumpy,0.05572541698347777,11,1
formula_eval_v1,5,formula_eval_v1_5_000,15,enum_rewrite_frumpy,0.05011129204649478,11,1
formula_eval_v1,5,formula_eval_v1_5_000,15,comp_trendy_proxy,0.05271525005809963,11,1
formula_eval_v1,5,formula_eval_v1_5_001,34,enum_frumpy,0.05516254191752523,5,1
formula_eval_v1,5,formula_eval_v1_5_001,34,enum_rewrite_frumpy,0.04978066694457084,5,1
formula_eval_v1,5,formula_eval_v1_5_001,34,comp_trendy_proxy,0.05598229099996388,5,1
formula_eval_v1,5,formula_eval_v1_5_002,39,enum_frumpy,0.05097883299458772,15,1
formula_eval_v1,5,formula_eval_v1_5_002,39,enum_rewrite_frumpy,0.06115425005555153,15,1
formula_eval_v1,5,formula_eval_v1_5_002,39,comp_trendy_proxy,0.05094779096543789,15,1
formula_eval_v1,7,formula_eval_v1_7_000,28,enum_frumpy,0.04954895901028067,10,1
formula_eval_v1,7,formula_eval_v1_7_000,28,enum_rewrite_frumpy,0.04894195799715817,10,1
formula_eval_v1,7,formula_eval_v1_7_000,28,comp_trendy_proxy,0.056090167025104165,10,1
formula_eval_v1,7,formula_eval_v1_7_001,51,enum_frumpy,0.04900858295150101,13,1
formula_eval_v1,7,formula_eval_v1_7_001,51,enum_rewrite_frumpy,0.0559814169537276,13,1
formula_eval_v1,7,formula_eval_v1_7_001,51,comp_trendy_proxy,0.054076083935797215,13,1
formula_eval_v1,7,formula_eval_v1_7_002,19,enum_frumpy,0.050383334048092365,12,1
formula_eval_v1,7,formula_eval_v1_7_002,19,enum_rewrite_frumpy,0.05633945798035711,12,1
formula_eval_v1,7,formula_eval_v1_7_002,19,comp_trendy_proxy,0.05188508296851069,12,1
formula_eval_v1,9,formula_eval_v1_9_000,15,enum_frumpy,0.058941207942552865,10,1
formula_eval_v1,9,formula_eval_v1_9_000,15,enum_rewrite_frumpy,0.0500850829994306,10,1
formula_eval_v1,9,formula_eval_v1_9_000,15,comp_trendy_proxy,0.05529441696126014,10,1
formula_eval_v1,9,formula_eval_v1_9_001,40,enum_frumpy,0.04999083292204887,13,1
formula_eval_v1,9,formula_eval_v1_9_001,40,enum_rewrite_frumpy,0.05119879206176847,13,1
formula_eval_v1,9,formula_eval_v1_9_001,40,comp_trendy_proxy,0.04965425003319979,13,1
formula_eval_v1,9,formula_eval_v1_9_002,18,enum_frumpy,0.0507619590498507,10,1
formula_eval_v1,9,formula_eval_v1_9_002,18,enum_rewrite_frumpy,0.056616249959915876,10,1
formula_eval_v1,9,formula_eval_v1_9_002,18,comp_trendy_proxy,0.056772915995679796,10,1
formula_eval_v1,11,formula_eval_v1_11_000,45,enum_frumpy,0.050666875089518726,10,1
formula_eval_v1,11,formula_eval_v1_11_000,45,enum_rewrite_frumpy,0.05163458304014057,10,1
formula_eval_v1,11,formula_eval_v1_11_000,45,comp_trendy_proxy,0.048919874941930175,10,1
formula_eval_v1,11,formula_eval_v1_11_001,23,enum_frumpy,0.052296040928922594,11,1
formula_eval_v1,11,formula_eval_v1_11_001,23,enum_rewrite_frumpy,0.05060612503439188,11,1
formula_eval_v1,11,formula_eval_v1_11_001,23,comp_trendy_proxy,0.04872324992902577,11,1
formula_eval_v1,11,formula_eval_v1_11_002,18,enum_frumpy,0.04895904194563627,12,1
formula_eval_v1,11,formula_eval_v1_11_002,18,enum_rewrite_frumpy,0.04926612495910376,12,1
formula_eval_v1,11,formula_eval_v1_11_002,18,comp_trendy_proxy,0.04936208308208734,12,1
ordering_v1,3,ordering_v1_3_000,40,enum_frumpy,0.056487750029191375,11,1
ordering_v1,3,ordering_v1_3_000,40,enum_rewrite_frumpy,0.04915579198859632,11,1
ordering_v1,3,ordering_v1_3_000,40,comp_trendy_proxy,0.05040658300276846,11,1
ordering_v1,3,ordering_v1_3_001,54,enum_frumpy,0.04947725008241832,9,1
ordering_v1,3,ordering_v1_3_001,54,enum_rewrite_frumpy,0.04972170805558562,9,1
ordering_v1,3,ordering_v1_3_001,54,comp_trendy_proxy,0.04999137495178729,9,1
ordering_v1,3,ordering_v1_3_002,34,enum_frumpy,0.0541682920884341,9,1
ordering_v1,3,ordering_v1_3_002,34,enum_rewrite_frumpy,0.06115033396054059,9,1
ordering_v1,3,ordering_v1_3_002,34,comp_trendy_proxy,0.04976091696880758,9,1
ordering_v1,5,ordering_v1_5_000,35,enum_frumpy,0.05173558299429715,9,1
ordering_v1,5,ordering_v1_5_000,35,enum_rewrite_frumpy,0.05256587499752641,9,1
ordering_v1,5,ordering_v1_5_000,35,comp_trendy_proxy,0.05019545799586922,9,1
ordering_v1,5,ordering_v1_5_001,47,enum_frumpy,0.052532333065755665,10,1
ordering_v1,5,ordering_v1_5_001,47,enum_rewrite_frumpy,0.05227187497075647,10,1
ordering_v1,5,ordering_v1_5_001,47,comp_trendy_proxy,0.05178829201031476,10,1
ordering_v1,5,ordering_v1_5_002,44,enum_frumpy,0.059231665916740894,14,1
ordering_v1,5,ordering_v1_5_002,44,enum_rewrite_frumpy,0.049517457955516875,14,1
ordering_v1,5,ordering_v1_5_002,44,comp_trendy_proxy,0.050562791991978884,14,1
ordering_v1,7,ordering_v1_7_000,21,enum_frumpy,0.04931200004648417,12,1
ordering_v1,7,ordering_v1_7_000,21,enum_rewrite_frumpy,0.04886391700711101,12,1
ordering_v1,7,ordering_v1_7_000,21,comp_trendy_proxy,0.05960241693537682,12,1
ordering_v1,7,ordering_v1_7_001,30,enum_frumpy,0.0489822500385344,8,1
ordering_v1,7,ordering_v1_7_001,30,enum_rewrite_frumpy,0.04937220900319517,8,1
ordering_v1,7,ordering_v1_7_001,30,comp_trendy_proxy,0.055951875052414834,8,1
ordering_v1,7,ordering_v1_7_002,40,enum_frumpy,0.04977808392141014,19,1
ordering_v1,7,ordering_v1_7_002,40,enum_rewrite_frumpy,0.05476670805364847,19,1
ordering_v1,7,ordering_v1_7_002,40,comp_trendy_proxy,0.04878620896488428,19,1
ordering_v1,9,ordering_v1_9_000,24,enum_frumpy,0.04903558408841491,17,1
ordering_v1,9,ordering_v1_9_000,24,enum_rewrite_frumpy,0.04933283291757107,17,1
ordering_v1,9,ordering_v1_9_000,24,comp_trendy_proxy,0.05090358294546604,17,1
ordering_v1,9,ordering_v1_9_001,50,enum_frumpy,0.05062958307098597,11,1
ordering_v1,9,ordering_v1_9_001,50,enum_rewrite_frumpy,0.04987700004130602,11,1
ordering_v1,9,ordering_v1_9_001,50,comp_trendy_proxy,0.051054749987088144,11,1
ordering_v1,9,ordering_v1_9_002,25,enum_frumpy,0.057135417009703815,7,1
ordering_v1,9,ordering_v1_9_002,25,enum_rewrite_frumpy,0.05247570900246501,7,1
ordering_v1,9,ordering_v1_9_002,25,comp_trendy_proxy,0.049360499950125813,7,1
ordering_v1,11,ordering_v1_11_000,7,enum_frumpy,0.05013391701504588,9,1
ordering_v1,11,ordering_v1_11_000,7,enum_rewrite_frumpy,0.04982375004328787,9,1
ordering_v1,11,ordering_v1_11_000,7,comp_trendy_proxy,0.058082457981072366,9,1
ordering_v1,11,ordering_v1_11_001,29,enum_frumpy,0.04930441698525101,13,1
ordering_v1,11,ordering_v1_11_001,29,enum_rewrite_frumpy,0.05010579200461507,13,1
ordering_v1,11,ordering_v1_11_001,29,comp_trendy_proxy,0.049361165962181985,13,1
ordering_v1,11,ordering_v1_11_002,5,enum_frumpy,0.05149595800321549,5,1
ordering_v1,11,ordering_v1_11_002,5,enum_rewrite_frumpy,0.05201058299280703,5,1
ordering_v1,11,ordering_v1_11_002,5,comp_trendy_proxy,0.050597499939613044,5,1
counting_v1,3,counting_v1_3_000,23,enum_frumpy,0.04869674996007234,5,1
counting_v1,3,counting_v1_3_000,23,enum_rewrite_frumpy,0.06770350004080683,5,1
counting_v1,3,counting_v1_3_000,23,comp_trendy_proxy,0.05756016599480063,5,1
counting_v1,3,counting_v1_3_001,25,enum_frumpy,0.052066124975681305,12,1
counting_v1,3,counting_v1_3_001,25,enum_rewrite_frumpy,0.05208433396182954,12,1
counting_v1,3,counting_v1_3_001,25,comp_trendy_proxy,0.051674542017281055,12,1
counting_v1,3,counting_v1_3_002,40,enum_frumpy,0.05275095801334828,8,1
counting_v1,3,counting_v1_3_002,40,enum_rewrite_frumpy,0.05025066598318517,8,1
counting_v1,3,counting_v1_3_002,40,comp_trendy_proxy,0.04954975005239248,8,1
counting_v1,5,counting_v1_5_000,40,enum_frumpy,0.04963608295656741,12,1
counting_v1,5,counting_v1_5_000,40,enum_rewrite_frumpy,0.059190499945543706,12,1
counting_v1,5,counting_v1_5_000,40,comp_trendy_proxy,0.04912562505342066,12,1
counting_v1,5,counting_v1_5_001,13,enum_frumpy,0.052653416991233826,12,1
counting_v1,5,counting_v1_5_001,13,enum_rewrite_frumpy,0.051793084014207125,12,1
counting_v1,5,counting_v1_5_001,13,comp_trendy_proxy,0.060486458940431476,12,1
counting_v1,5,counting_v1_5_002,33,enum_frumpy,0.049702375079505146,14,1
counting_v1,5,counting_v1_5_002,33,enum_rewrite_frumpy,0.05588074994739145,14,1
counting_v1,5,counting_v1_5_002,33,comp_trendy_proxy,0.05120108393020928,14,1
counting_v1,7,counting_v1_7_000,38,enum_frumpy,0.050226083025336266,10,1
counting_v1,7,counting_v1_7_000,38,enum_rewrite_frumpy,0.05641841609030962,10,1
counting_v1,7,counting_v1_7_000,38,comp_trendy_proxy,0.049258709070272744,10,1
counting_v1,7,counting_v1_7_001,24,enum_frumpy,0.04973454191349447,14,1
counting_v1,7,counting_v1_7_001,24,enum_rewrite_frumpy,0.05006704106926918,14,1
counting_v1,7,counting_v1_7_001,24,comp_trendy_proxy,0.050147834001109004,14,1
counting_v1,7,counting_v1_7_002,12,enum_frumpy,0.04901120800059289,17,1
counting_v1,7,counting_v1_7_002,12,enum_rewrite_frumpy,0.06609745894093066,17,1
counting_v1,7,counting_v1_7_002,12,comp_trendy_proxy,0.05143866594880819,17,1
counting_v1,9,counting_v1_9_000,24,enum_frumpy,0.06492170901037753,8,1
counting_v1,9,counting_v1_9_000,24,enum_rewrite_frumpy,0.04958379198797047,8,1
counting_v1,9,counting_v1_9_000,24,comp_trendy_proxy,0.05255187500733882,8,1
counting_v1,9,counting_v1_9_001,18,enum_frumpy,0.04933508299291134,12,1
counting_v1,9,counting_v1_9_001,18,enum_rewrite_frumpy,0.04959983297158033,12,1
counting_v1,9,counting_v1_9_001,18,comp_trendy_proxy,0.053714332985691726,12,1
counting_v1,9,counting_v1_9_002,47,enum_frumpy,0.05487404204905033,17,1
counting_v1,9,counting_v1_9_002,47,enum_rewrite_frumpy,0.04984429199248552,17,1
counting_v1,9,counting_v1_9_002,47,comp_trendy_proxy,0.04988858406431973,17,1
counting_v1,11,counting_v1_11_000,36,enum_frumpy,0.04980412498116493,15,1
counting_v1,11,counting_v1_11_000,36,enum_rewrite_frumpy,0.05023770802654326,15,1
counting_v1,11,counting_v1_11_000,36,comp_trendy_proxy,0.04966833407524973,15,1
counting_v1,11,counting_v1_11_001,40,enum_frumpy,0.05070250004064292,12,1
counting_v1,11,counting_v1_11_001,40,enum_rewrite_frumpy,0.056171666947193444,12,1
counting_v1,11,counting_v1_11_001,40,comp_trendy_proxy,0.05173462501261383,12,1
counting_v1,11,counting_v1_11_002,7,enum_frumpy,0.05112337495665997,6,1
counting_v1,11,counting_v1_11_002,7,enum_rewrite_frumpy,0.04978574998676777,6,1
counting_v1,11,counting_v1_11_002,7,comp_trendy_proxy,0.05561383394524455,6,1
shortest_path_v1,3,shortest_path_v1_3_000,8,enum_frumpy,0.06249512603972107,12,1
shortest_path_v1,3,shortest_path_v1_3_000,8,enum_rewrite_frumpy,0.050346083007752895,12,1
shortest_path_v1,3,shortest_path_v1_3_000,8,comp_trendy_proxy,0.05124400008935481,12,1
shortest_path_v1,3,shortest_path_v1_3_001,52,enum_frumpy,0.05111200001556426,10,1
shortest_path_v1,3,shortest_path_v1_3_001,52,enum_rewrite_frumpy,0.04929324996192008,10,1
shortest_path_v1,3,shortest_path_v1_3_001,52,comp_trendy_proxy,0.04957308294251561,10,1
shortest_path_v1,3,shortest_path_v1_3_002,21,enum_frumpy,0.049961999990046024,8,1
shortest_path_v1,3,shortest_path_v1_3_002,21,enum_rewrite_frumpy,0.0519691250519827,8,1
shortest_path_v1,3,shortest_path_v1_3_002,21,comp_trendy_proxy,0.051583916996605694,8,1
shortest_path_v1,5,shortest_path_v1_5_000,15,enum_frumpy,0.052213250077329576,5,1
shortest_path_v1,5,shortest_path_v1_5_000,15,enum_rewrite_frumpy,0.05078220902942121,5,1
shortest_path_v1,5,shortest_path_v1_5_000,15,comp_trendy_proxy,0.049363041995093226,5,1
shortest_path_v1,5,shortest_path_v1_5_001,51,enum_frumpy,0.05001141701359302,14,1
shortest_path_v1,5,shortest_path_v1_5_001,51,enum_rewrite_frumpy,0.04940508306026459,14,1
shortest_path_v1,5,shortest_path_v1_5_001,51,comp_trendy_proxy,0.06231970794033259,14,1
shortest_path_v1,5,shortest_path_v1_5_002,45,enum_frumpy,0.05008429195731878,6,1
shortest_path_v1,5,shortest_path_v1_5_002,45,enum_rewrite_frumpy,0.048288124962709844,6,1
shortest_path_v1,5,shortest_path_v1_5_002,45,comp_trendy_proxy,0.050417458987794816,6,1
shortest_path_v1,7,shortest_path_v1_7_000,53,enum_frumpy,0.04998333309777081,12,1
shortest_path_v1,7,shortest_path_v1_7_000,53,enum_rewrite_frumpy,0.049719874979928136,12,1
shortest_path_v1,7,shortest_path_v1_7_000,53,comp_trendy_proxy,0.05525016691535711,12,1
shortest_path_v1,7,shortest_path_v1_7_001,51,enum_frumpy,0.05071129195857793,15,1
shortest_path_v1,7,shortest_path_v1_7_001,51,enum_rewrite_frumpy,0.05237741698510945,15,1
shortest_path_v1,7,shortest_path_v1_7_001,51,comp_trendy_proxy,0.051190458005294204,15,1
shortest_path_v1,7,shortest_path_v1_7_002,29,enum_frumpy,0.048817165894433856,16,1
shortest_path_v1,7,shortest_path_v1_7_002,29,enum_rewrite_frumpy,0.05222816695459187,16,1
shortest_path_v1,7,shortest_path_v1_7_002,29,comp_trendy_proxy,0.051293041091412306,16,1
shortest_path_v1,9,shortest_path_v1_9_000,9,enum_frumpy,0.04884687496814877,16,1
shortest_path_v1,9,shortest_path_v1_9_000,9,enum_rewrite_frumpy,0.04873066593427211,16,1
shortest_path_v1,9,shortest_path_v1_9_000,9,comp_trendy_proxy,0.06522595800925046,16,1
shortest_path_v1,9,shortest_path_v1_9_001,14,enum_frumpy,0.050678875064477324,11,1
shortest_path_v1,9,shortest_path_v1_9_001,14,enum_rewrite_frumpy,0.05419000005349517,11,1
shortest_path_v1,9,shortest_path_v1_9_001,14,comp_trendy_proxy,0.05646712495945394,11,1
shortest_path_v1,9,shortest_path_v1_9_002,17,enum_frumpy,0.04548854101449251,13,1
shortest_path_v1,9,shortest_path_v1_9_002,17,enum_rewrite_frumpy,0.07665187492966652,13,1
shortest_path_v1,9,shortest_path_v1_9_002,17,comp_trendy_proxy,0.0510758749442175,13,1
shortest_path_v1,11,shortest_path_v1_11_000,39,enum_frumpy,0.049702499993145466,16,1
shortest_path_v1,11,shortest_path_v1_11_000,39,enum_rewrite_frumpy,0.049081541947089136,16,1
shortest_path_v1,11,shortest_path_v1_11_000,39,comp_trendy_proxy,0.050725125009194016,16,1
shortest_path_v1,11,shortest_path_v1_11_001,27,enum_frumpy,0.04863841610495001,13,1
shortest_path_v1,11,shortest_path_v1_11_001,27,enum_rewrite_frumpy,0.054601082927547395,13,1
shortest_path_v1,11,shortest_path_v1_11_001,27,comp_trendy_proxy,0.06035750103183091,13,1
shortest_path_v1,11,shortest_path_v1_11_002,55,enum_frumpy,0.0511540831066668,13,1
shortest_path_v1,11,shortest_path_v1_11_002,55,enum_rewrite_frumpy,0.04995770798996091,13,1
shortest_path_v1,11,shortest_path_v1_11_002,55,comp_trendy_proxy,0.05064970895182341,13,1
