dataset,seed,instance_id,tw_proxy,backend,runtime_s,model_count,semantic_pass
sudoku_4x4_v1,3,sudoku_4x4_v1_3_002,26,comp_trendy_proxy,0.05134187499061227,13,1
sudoku_4x4_v1,5,sudoku_4x4_v1_5_000,48,enum_frumpy,0.05069733411073685,14,1
sudoku_4x4_v1,5,sudoku_4x4_v1_5_000,48,enum_rewrite_frumpy,0.05716899991966784,14,1
sudoku_4x4_v1,5,sudoku_4x4_v1_5_000,48,comp_trendy_proxy,0.056030375068075955,14,1
sudoku_4x4_v1,5,sudoku_4x4_v1_5_001,15,enum_frumpy,0.056314125075004995,10,1
sudoku_4x4_v1,5,sudoku_4x4_v1_5_001,15,enum_rewrite_frumpy,0.06257166701834649,10,1
sudoku_4x4_v1,5,sudoku_4x4_v1_5_001,15,comp_trendy_proxy,0.056969583965837955,10,1
sudoku_4x4_v1,5,sudoku_4x4_v1_5_002,27,enum_frumpy,0.05496199999470264,8,1
sudoku_4x4_v1,5,sudoku_4x4_v1_5_002,27,enum_rewrite_frumpy,0.05570708296727389,8,1
sudoku_4x4_v1,5,sudoku_4x4_v1_5_002,27,comp_trendy_proxy,0.06784183299168944,8,1
sudoku_4x4_v1,7,sudoku_4x4_v1_7_000,13,enum_frumpy,0.07930474996101111,12,1
sudoku_4x4_v1,7,sudoku_4x4_v1_7_000,13,enum_rewrite_frumpy,0.060856750002130866,12,1
sudoku_4x4_v1,7,sudoku_4x4_v1_7_000,13,comp_trendy_proxy,0.05745712493080646,12,1
sudoku_4x4_v1,7,sudoku_4x4_v1_7_001,54,enum_frumpy,0.10793537506833673,8,1
sudoku_4x4_v1,7,sudoku_4x4_v1_7_001,54,enum_rewrite_frumpy,0.09288787504192442,8,1
sudoku_4x4_v1,7,sudoku_4x4_v1_7_001,54,comp_trendy_proxy,0.06815891689620912,8,1
sudoku_4x4_v1,7,sudoku_4x4_v1_7_002,13,enum_frumpy,0.08242558396887034,13,1
sudoku_4x4_v1,7,sudoku_4x4_v1_7_002,13,enum_rewrite_frumpy,0.06819395802449435,13,1
sudoku_4x4_v1,7,sudoku_4x4_v1_7_002,13,comp_trendy_proxy,0.10957662505097687,13,1
sudoku_4x4_v1,9,sudoku_4x4_v1_9_000,17,enum_frumpy,0.05855791596695781,15,1
sudoku_4x4_v1,9,sudoku_4x4_v1_9_000,17,enum_rewrite_frumpy,0.0552730830386281,15,1
sudoku_4x4_v1,9,sudoku_4x4_v1_9_000,17,comp_trendy_proxy,0.07983354094903916,15,1
sudoku_4x4_v1,9,sudoku_4x4_v1_9_001,35,enum_frumpy,0.13633108395151794,10,1
sudoku_4x4_v1,9,sudoku_4x4_v1_9_001,35,enum_rewrite_frumpy,0.056364042102359235,10,1
sudoku_4x4_v1,9,sudoku_4x4_v1_9_001,35,comp_trendy_proxy,0.061201457981951535,10,1
sudoku_4x4_v1,9,sudoku_4x4_v1_9_002,48,enum_frumpy,0.05967541702557355,15,1
sudoku_4x4_v1,9,sudoku_4x4_v1_9_002,48,enum_rewrite_frumpy,0.06505066703539342,15,1
sudoku_4x4_v1,9,sudoku_4x4_v1_9_002,48,comp_trendy_proxy,0.0833974159322679,15,1
sudoku_4x4_v1,11,sudoku_4x4_v1_11_000,48,enum_frumpy,0.07160895806737244,11,1
sudoku_4x4_v1,11,sudoku_4x4_v1_11_000,48,enum_rewrite_frumpy,0.06891179096419364,11,1
sudoku_4x4_v1,11,sudoku_4x4_v1_11_000,48,comp_trendy_proxy,0.12073820806108415,11,1
sudoku_4x4_v1,11,sudoku_4x4_v1_11_001,12,enum_frumpy,0.06720491603482515,16,1
sudoku_4x4_v1,11,sudoku_4x4_v1_11_001,12,enum_rewrite_frumpy,0.06666808307636529,16,1
sudoku_4x4_v1,11,sudoku_4x4_v1_11_001,12,comp_trendy_proxy,0.055752707994543016,16,1
sudoku_4x4_v1,11,sudoku_4x4_v1_11_002,18,enum_frumpy,0.07094024994876236,15,1
sudoku_4x4_v1,11,sudoku_4x4_v1_11_002,18,enum_rewrite_frumpy,0.053190916078165174,15,1
sudoku_4x4_v1,11,sudoku_4x4_v1_11_002,18,comp_trendy_proxy,0.05345529201440513,15,1
formula_eval_v1,3,formula_eval_v1_3_000,47,enum_frumpy,0.06736908399034292,10,1
formula_eval_v1,3,formula_eval_v1_3_000,47,enum_rewrite_frumpy,0.05243229097686708,10,1
formula_eval_v1,3,formula_eval_v1_3_000,47,comp_trendy_proxy,0.0478833339875564,10,1
formula_eval_v1,3,formula_eval_v1_3_001,55,enum_frumpy,0.07358345808461308,10,1
formula_eval_v1,3,formula_eval_v1_3_001,55,enum_rewrite_frumpy,0.062247083988040686,10,1
formula_eval_v1,3,formula_eval_v1_3_001,55,comp_trendy_proxy,0.08201175008434802,10,1
formula_eval_v1,3,formula_eval_v1_3_002,35,enum_frumpy,0.05606466601602733,8,1
formula_eval_v1,3,formula_eval_v1_3_002,35,enum_rewrite_frumpy,0.07242420793045312,8,1
formula_eval_v1,3,formula_eval_v1_3_002,35,comp_trendy_proxy,0.0718731249216944,8,1
formula_eval_v1,5,formula_eval_v1_5_000,15,enum_frumpy,0.06112104200292379,11,1
formula_eval_v1,5,formula_eval_v1_5_000,15,enum_rewrite_frumpy,0.06631162494886667,11,1
formula_eval_v1,5,formula_eval_v1_5_000,15,comp_trendy_proxy,0.05417512496933341,11,1
formula_eval_v1,5,formula_eval_v1_5_001,34,enum_frumpy,0.061495292000472546,5,1
formula_eval_v1,5,formula_eval_v1_5_001,34,enum_rewrite_frumpy,0.05239941703621298,5,1
formula_eval_v1,5,formula_eval_v1_5_001,34,comp_trendy_proxy,0.059978042030707,5,1
formula_eval_v1,5,formula_eval_v1_5_002,39,enum_frumpy,0.05268816708121449,15,1
formula_eval_v1,5,formula_eval_v1_5_002,39,enum_rewrite_frumpy,0.05207912507466972,15,1
formula_eval_v1,5,formula_eval_v1_5_002,39,comp_trendy_proxy,0.05431079096160829,15,1
formula_eval_v1,7,formula_eval_v1_7_000,28,enum_frumpy,0.05181583308149129,10,1
formula_eval_v1,7,formula_eval_v1_7_000,28,enum_rewrite_frumpy,0.0602599160047248,10,1
formula_eval_v1,7,formula_eval_v1_7_000,28,comp_trendy_proxy,0.06127675005700439,10,1
formula_eval_v1,7,formula_eval_v1_7_001,51,enum_frumpy,0.06554250000044703,13,1
formula_eval_v1,7,formula_eval_v1_7_001,51,enum_rewrite_frumpy,0.05355854204390198,13,1
formula_eval_v1,7,formula_eval_v1_7_001,51,comp_trendy_proxy,0.06519891694188118,13,1
formula_eval_v1,7,formula_eval_v1_7_002,19,enum_frumpy,0.0547902500256896,12,1
formula_eval_v1,7,formula_eval_v1_7_002,19,enum_rewrite_frumpy,0.055718959076330066,12,1
formula_eval_v1,7,formula_eval_v1_7_002,19,comp_trendy_proxy,0.05562174995429814,12,1
formula_eval_v1,9,formula_eval_v1_9_000,15,enum_frumpy,0.060180083964951336,10,1
formula_eval_v1,9,formula_eval_v1_9_000,15,enum_rewrite_frumpy,0.052285166922956705,10,1
formula_eval_v1,9,formula_eval_v1_9_000,15,comp_trendy_proxy,0.06924279197119176,10,1
formula_eval_v1,9,formula_eval_v1_9_001,40,enum_frumpy,0.10984824993647635,13,1
formula_eval_v1,9,formula_eval_v1_9_001,40,enum_rewrite_frumpy,0.06369454192463309,13,1
formula_eval_v1,9,formula_eval_v1_9_001,40,comp_trendy_proxy,0.05808841600082815,13,1
formula_eval_v1,9,formula_eval_v1_9_002,18,enum_frumpy,0.05351925001014024,10,1
formula_eval_v1,9,formula_eval_v1_9_002,18,enum_rewrite_frumpy,0.0783238330623135,10,1
formula_eval_v1,9,formula_eval_v1_9_002,18,comp_trendy_proxy,0.07718783395830542,10,1
formula_eval_v1,11,formula_eval_v1_11_000,45,enum_frumpy,0.0609469999326393,10,1
formula_eval_v1,11,formula_eval_v1_11_000,45,enum_rewrite_frumpy,0.06977299996651709,10,1
formula_eval_v1,11,formula_eval_v1_11_000,45,comp_trendy_proxy,0.07396979199256748,10,1
formula_eval_v1,11,formula_eval_v1_11_001,23,enum_frumpy,0.07113137491978705,11,1
formula_eval_v1,11,formula_eval_v1_11_001,23,enum_rewrite_frumpy,0.0665024999761954,11,1
formula_eval_v1,11,formula_eval_v1_11_001,23,comp_trendy_proxy,0.05865175009239465,11,1
formula_eval_v1,11,formula_eval_v1_11_002,18,enum_frumpy,0.10308354196604341,12,1
formula_eval_v1,11,formula_eval_v1_11_002,18,enum_rewrite_frumpy,0.0657419579802081,12,1
formula_eval_v1,11,formula_eval_v1_11_002,18,comp_trendy_proxy,0.06640741601586342,12,1
ordering_v1,3,ordering_v1_3_000,40,enum_frumpy,0.08638925000559539,11,1
ordering_v1,3,ordering_v1_3_000,40,enum_rewrite_frumpy,0.06048358301632106,11,1
ordering_v1,3,ordering_v1_3_000,40,comp_trendy_proxy,0.06396566610783339,11,1
ordering_v1,3,ordering_v1_3_001,54,enum_frumpy,0.06629949994385242,9,1
ordering_v1,3,ordering_v1_3_001,54,enum_rewrite_frumpy,0.05908375000581145,9,1
ordering_v1,3,ordering_v1_3_001,54,comp_trendy_proxy,0.1000717090209946,9,1
ordering_v1,3,ordering_v1_3_002,34,enum_frumpy,0.05901174992322922,9,1
ordering_v1,3,ordering_v1_3_002,34,enum_rewrite_frumpy,0.05627166701015085,9,1
ordering_v1,3,ordering_v1_3_002,34,comp_trendy_proxy,0.06144120905082673,9,1
ordering_v1,5,ordering_v1_5_000,35,enum_frumpy,0.05949104193132371,9,1
ordering_v1,5,ordering_v1_5_000,35,enum_rewrite_frumpy,0.07369349990040064,9,1
ordering_v1,5,ordering_v1_5_000,35,comp_trendy_proxy,0.057733708061277866,9,1
ordering_v1,5,ordering_v1_5_001,47,enum_frumpy,0.05956962506752461,10,1
ordering_v1,5,ordering_v1_5_001,47,enum_rewrite_frumpy,0.05356166698038578,10,1
ordering_v1,5,ordering_v1_5_001,47,comp_trendy_proxy,0.05383487499784678,10,1
ordering_v1,5,ordering_v1_5_002,44,enum_frumpy,0.0690094999736175,14,1
ordering_v1,5,ordering_v1_5_002,44,enum_rewrite_frumpy,0.0647875830763951,14,1
ordering_v1,5,ordering_v1_5_002,44,comp_trendy_proxy,0.05161500000394881,14,1
ordering_v1,7,ordering_v1_7_000,21,enum_frumpy,0.05954258295241743,12,1
ordering_v1,7,ordering_v1_7_000,21,enum_rewrite_frumpy,0.0523072499781847,12,1
ordering_v1,7,ordering_v1_7_000,21,comp_trendy_proxy,0.06340233306400478,12,1
ordering_v1,7,ordering_v1_7_001,30,enum_frumpy,0.06744004203937948,8,1
ordering_v1,7,ordering_v1_7_001,30,enum_rewrite_frumpy,0.05816074996255338,8,1
ordering_v1,7,ordering_v1_7_001,30,comp_trendy_proxy,0.061225041979923844,8,1
ordering_v1,7,ordering_v1_7_002,40,enum_frumpy,0.058295292081311345,19,1
ordering_v1,7,ordering_v1_7_002,40,enum_rewrite_frumpy,0.053347542067058384,19,1
ordering_v1,7,ordering_v1_7_002,40,comp_trendy_proxy,0.05428370903246105,19,1
ordering_v1,9,ordering_v1_9_000,24,enum_frumpy,0.05169062502682209,17,1
ordering_v1,9,ordering_v1_9_000,24,enum_rewrite_frumpy,0.0516760409809649,17,1
ordering_v1,9,ordering_v1_9_000,24,comp_trendy_proxy,0.051457750028930604,17,1
ordering_v1,9,ordering_v1_9_001,50,enum_frumpy,0.06004754104651511,11,1
ordering_v1,9,ordering_v1_9_001,50,enum_rewrite_frumpy,0.08155287499539554,11,1
ordering_v1,9,ordering_v1_9_001,50,comp_trendy_proxy,0.055099999997764826,11,1
ordering_v1,9,ordering_v1_9_002,25,enum_frumpy,0.06111795804463327,7,1
ordering_v1,9,ordering_v1_9_002,25,enum_rewrite_frumpy,0.059990208013914526,7,1
ordering_v1,9,ordering_v1_9_002,25,comp_trendy_proxy,0.07713233307003975,7,1
ordering_v1,11,ordering_v1_11_000,7,enum_frumpy,0.05892612494062632,9,1
ordering_v1,11,ordering_v1_11_000,7,enum_rewrite_frumpy,0.05475699994713068,9,1
ordering_v1,11,ordering_v1_11_000,7,comp_trendy_proxy,0.05251812492497265,9,1
ordering_v1,11,ordering_v1_11_001,29,enum_frumpy,0.07670237508136779,13,1
ordering_v1,11,ordering_v1_11_001,29,enum_rewrite_frumpy,0.053092541988007724,13,1
ordering_v1,11,ordering_v1_11_001,29,comp_trendy_proxy,0.053760250099003315,13,1
ordering_v1,11,ordering_v1_11_002,5,enum_frumpy,0.05984066694509238,5,1
ordering_v1,11,ordering_v1_11_002,5,enum_rewrite_frumpy,0.051694208988919854,5,1
ordering_v1,11,ordering_v1_11_002,5,comp_trendy_proxy,0.06258920801337808,5,1
counting_v1,3,counting_v1_3_000,23,enum_frumpy,0.05077916698064655,5,1
counting_v1,3,counting_v1_3_000,23,enum_rewrite_frumpy,0.06147541699465364,5,1
counting_v1,3,counting_v1_3_000,23,comp_trendy_proxy,0.051982541917823255,5,1
counting_v1,3,counting_v1_3_001,25,enum_frumpy,0.07809733296744525,12,1
counting_v1,3,counting_v1_3_001,25,enum_rewrite_frumpy,0.0529560410650447,12,1
counting_v1,3,counting_v1_3_001,25,comp_trendy_proxy,0.05450316704809666,12,1
counting_v1,3,counting_v1_3_002,40,enum_frumpy,0.05189279199112207,8,1
counting_v1,3,counting_v1_3_002,40,enum_rewrite_frumpy,0.0699788338970393,8,1
counting_v1,3,counting_v1_3_002,40,comp_trendy_proxy,0.058896917034871876,8,1
counting_v1,5,counting_v1_5_000,40,enum_frumpy,0.0889597920468077,12,1
counting_v1,5,counting_v1_5_000,40,enum_rewrite_frumpy,0.05434625002089888,12,1
counting_v1,5,counting_v1_5_000,40,comp_trendy_proxy,0.057147374958731234,12,1
counting_v1,5,counting_v1_5_001,13,enum_frumpy,0.05348554102238268,12,1
counting_v1,5,counting_v1_5_001,13,enum_rewrite_frumpy,0.052393625024706125,12,1
counting_v1,5,counting_v1_5_001,13,comp_trendy_proxy,0.05278404208365828,12,1
counting_v1,5,counting_v1_5_002,33,enum_frumpy,0.06130000005941838,14,1
counting_v1,5,counting_v1_5_002,33,enum_rewrite_frumpy,0.06238808296620846,14,1
counting_v1,5,counting_v1_5_002,33,comp_trendy_proxy,0.055096249911002815,14,1
counting_v1,7,counting_v1_7_000,38,enum_frumpy,0.05291020788718015,10,1
counting_v1,7,counting_v1_7_000,38,enum_rewrite_frumpy,0.06059683405328542,10,1
counting_v1,7,counting_v1_7_000,38,comp_trendy_proxy,0.08921262505464256,10,1
counting_v1,7,counting_v1_7_001,24,enum_frumpy,0.07005454204045236,14,1
counting_v1,7,counting_v1_7_001,24,enum_rewrite_frumpy,0.060686292010359466,14,1
counting_v1,7,counting_v1_7_001,24,comp_trendy_proxy,0.0558589999563992,14,1
counting_v1,7,counting_v1_7_002,12,enum_frumpy,0.05924220790620893,17,1
counting_v1,7,counting_v1_7_002,12,enum_rewrite_frumpy,0.05347466596867889,17,1
counting_v1,7,counting_v1_7_002,12,comp_trendy_proxy,0.05251016595866531,17,1
counting_v1,9,counting_v1_9_000,24,enum_frumpy,0.06857633299659938,8,1
counting_v1,9,counting_v1_9_000,24,enum_rewrite_frumpy,0.05457154102623463,8,1
counting_v1,9,counting_v1_9_000,24,comp_trendy_proxy,0.05958074994850904,8,1
counting_v1,9,counting_v1_9_001,18,enum_frumpy,0.05237437505275011,12,1
counting_v1,9,counting_v1_9_001,18,enum_rewrite_frumpy,0.052563083940185606,12,1
counting_v1,9,counting_v1_9_001,18,comp_trendy_proxy,0.05399608297739178,12,1
counting_v1,9,counting_v1_9_002,47,enum_frumpy,0.05379975005052984,17,1
counting_v1,9,counting_v1_9_002,47,enum_rewrite_frumpy,0.05996191699523479,17,1
counting_v1,9,counting_v1_9_002,47,comp_trendy_proxy,0.05408454197458923,17,1
counting_v1,11,counting_v1_11_000,36,enum_frumpy,0.05931879102718085,15,1
counting_v1,11,counting_v1_11_000,36,enum_rewrite_frumpy,0.05847062496468425,15,1
counting_v1,11,counting_v1_11_000,36,comp_trendy_proxy,0.06034416705369949,15,1
counting_v1,11,counting_v1_11_001,40,enum_frumpy,0.05427620804402977,12,1
counting_v1,11,counting_v1_11_001,40,enum_rewrite_frumpy,0.05182308400981128,12,1
counting_v1,11,counting_v1_11_001,40,comp_trendy_proxy,0.054019292001612484,12,1
counting_v1,11,counting_v1_11_002,7,enum_frumpy,0.05450158298481256,6,1
counting_v1,11,counting_v1_11_002,7,enum_rewrite_frumpy,0.06058616598602384,6,1
counting_v1,11,counting_v1_11_002,7,comp_trendy_proxy,0.054640208021737635,6,1
shortest_path_v1,3,shortest_path_v1_3_000,8,enum_frumpy,0.05469791707582772,12,1
shortest_path_v1,3,shortest_path_v1_3_000,8,enum_rewrite_frumpy,0.052368251024745405,12,1
shortest_path_v1,3,shortest_path_v1_3_000,8,comp_trendy_proxy,0.053872250020504,12,1
shortest_path_v1,3,shortest_path_v1_3_001,52,enum_frumpy,0.07057279103901237,10,1
shortest_path_v1,3,shortest_path_v1_3_001,52,enum_rewrite_frumpy,0.05271704203914851,10,1
shortest_path_v1,3,shortest_path_v1_3_001,52,comp_trendy_proxy,0.062155375024303794,10,1
shortest_path_v1,3,shortest_path_v1_3_002,21,enum_frumpy,0.07821570802479982,8,1
shortest_path_v1,3,shortest_path_v1_3_002,21,enum_rewrite_frumpy,0.06137641705572605,8,1
shortest_path_v1,3,shortest_path_v1_3_002,21,comp_trendy_proxy,0.05213900003582239,8,1
shortest_path_v1,5,shortest_path_v1_5_000,15,enum_frumpy,0.046482832985930145,5,1
shortest_path_v1,5,shortest_path_v1_5_000,15,enum_rewrite_frumpy,0.056255916017107666,5,1
shortest_path_v1,5,shortest_path_v1_5_000,15,comp_trendy_proxy,0.05214949999935925,5,1
shortest_path_v1,5,shortest_path_v1_5_001,51,enum_frumpy,0.054659459041431546,14,1
shortest_path_v1,5,shortest_path_v1_5_001,51,enum_rewrite_frumpy,0.06219912494998425,14,1
shortest_path_v1,5,shortest_path_v1_5_001,51,comp_trendy_proxy,0.06377537501975894,14,1
shortest_path_v1,5,shortest_path_v1_5_002,45,enum_frumpy,0.051382666919380426,6,1
shortest_path_v1,5,shortest_path_v1_5_002,45,enum_rewrite_frumpy,0.082090292009525,6,1
shortest_path_v1,5,shortest_path_v1_5_002,45,comp_trendy_proxy,0.052801999961957335,6,1
shortest_path_v1,7,shortest_path_v1_7_000,53,enum_frumpy,0.05575208296068013,12,1
shortest_path_v1,7,shortest_path_v1_7_000,53,enum_rewrite_frumpy,0.05887912504840642,12,1
shortest_path_v1,7,shortest_path_v1_7_000,53,comp_trendy_proxy,0.06782975001260638,12,1
shortest_path_v1,7,shortest_path_v1_7_001,51,enum_frumpy,0.06145537504926324,15,1
shortest_path_v1,7,shortest_path_v1_7_001,51,enum_rewrite_frumpy,0.05333445896394551,15,1
shortest_path_v1,7,shortest_path_v1_7_001,51,comp_trendy_proxy,0.05204462492838502,15,1
shortest_path_v1,7,shortest_path_v1_7_002,29,enum_frumpy,0.06499608303420246,16,1
shortest_path_v1,7,shortest_path_v1_7_002,29,enum_rewrite_frumpy,0.05561508401297033,16,1
shortest_path_v1,7,shortest_path_v1_7_002,29,comp_trendy_proxy,0.06832208298146725,16,1
shortest_path_v1,9,shortest_path_v1_9_000,9,enum_frumpy,0.052838249946944416,16,1
shortest_path_v1,9,shortest_path_v1_9_000,9,enum_rewrite_frumpy,0.05672962497919798,16,1
shortest_path_v1,9,shortest_path_v1_9_000,9,comp_trendy_proxy,0.05405754200182855,16,1
shortest_path_v1,9,shortest_path_v1_9_001,14,enum_frumpy,0.05232000001706183,11,1
shortest_path_v1,9,shortest_path_v1_9_001,14,enum_rewrite_frumpy,0.05250979191623628,11,1
shortest_path_v1,9,shortest_path_v1_9_001,14,comp_trendy_proxy,0.056265291990712285,11,1
shortest_path_v1,9,shortest_path_v1_9_002,17,enum_frumpy,0.052237499970942736,13,1
shortest_path_v1,9,shortest_path_v1_9_002,17,enum_rewrite_frumpy,0.053704542107880116,13,1
shortest_path_v1,9,shortest_path_v1_9_002,17,comp_trendy_proxy,0.06403241702355444,13,1
shortest_path_v1,11,shortest_path_v1_11_000,39,enum_frumpy,0.0588577080052346,16,1
shortest_path_v1,11,shortest_path_v1_11_000,39,enum_rewrite_frumpy,0.08621704194229096,16,1
shortest_path_v1,11,shortest_path_v1_11_000,39,comp_trendy_proxy,0.05495675001293421,16,1
shortest_path_v1,11,shortest_path_v1_11_001,27,enum_frumpy,0.053982250043191016,13,1
shortest_path_v1,11,shortest_path_v1_11_001,27,enum_rewrite_frumpy,0.09072720806580037,13,1
shortest_path_v1,11,shortest_path_v1_11_001,27,comp_trendy_proxy,0.054276624927297235,13,1
shortest_path_v1,11,shortest_path_v1_11_002,55,enum_frumpy,0.06714266701601446,13,1
shortest_path_v1,11,shortest_path_v1_11_002,55,enum_rewrite_frumpy,0.06177241599652916,13,1
shortest_path_v1,11,shortest_path_v1_11_002,55,comp_trendy_proxy,0.05446341703645885,13,1
